x,y,species cloglog values
2711.0,2711.0,0.50995857
2712.0,2712.0,1.4370154E-7
2713.0,2713.0,3.7774094E-5
2714.0,2714.0,2.5837624E-5
2715.0,2715.0,0.008460551
2716.0,2716.0,0.0412039
2717.0,2717.0,3.4440443E-8
2718.0,2718.0,0.049290795
2719.0,2719.0,0.6424067
2720.0,2720.0,0.67841846
2721.0,2721.0,0.021309856
2722.0,2722.0,0.33320436
2723.0,2723.0,0.65560913
2724.0,2724.0,2.9758681E-5
2725.0,2725.0,1.7004681E-6
2726.0,2726.0,0.0017221083
2727.0,2727.0,0.0069529084
2728.0,2728.0,0.0012267259
2729.0,2729.0,0.10551859
2730.0,2730.0,0.06688528
2731.0,2731.0,9.1186834E-5
2732.0,2732.0,0.6192496
2733.0,2733.0,1.6107936E-4
2734.0,2734.0,0.07810601
2735.0,2735.0,0.9170286
2736.0,2736.0,2.2914378E-7
2737.0,2737.0,0.8993196
2738.0,2738.0,0.047322612
2739.0,2739.0,2.2241229E-5
2740.0,2740.0,0.61612445
2741.0,2741.0,2.0943284E-5
2742.0,2742.0,0.5423728
2743.0,2743.0,0.48393148
2744.0,2744.0,0.57382745
2745.0,2745.0,0.569785
2746.0,2746.0,0.454966
2747.0,2747.0,0.46481025
2748.0,2748.0,0.0048584053
2749.0,2749.0,0.5067828
2750.0,2750.0,4.46293E-5
2751.0,2751.0,6.5265726E-6
2752.0,2752.0,0.047916602
2753.0,2753.0,0.5614106
2754.0,2754.0,0.62331986
2755.0,2755.0,4.6563127E-5
2756.0,2756.0,0.6516435
2757.0,2757.0,0.53837645
2758.0,2758.0,0.003699114
2759.0,2759.0,0.607773
2760.0,2760.0,0.48778698
2761.0,2761.0,1.8889139E-5
2762.0,2762.0,0.50942904
2763.0,2763.0,0.122928634
2764.0,2764.0,0.5045457
2765.0,2765.0,4.8034383E-7
2766.0,2766.0,0.3074714
2767.0,2767.0,0.0036854853
2768.0,2768.0,0.14126298
2769.0,2769.0,0.19087753
2770.0,2770.0,1.4033285E-5
2771.0,2771.0,0.24538068
2772.0,2772.0,0.0022086247
2773.0,2773.0,0.0025906195
2774.0,2774.0,4.5349873E-7
2775.0,2775.0,7.1814057E-9
2776.0,2776.0,0.16197403
2777.0,2777.0,0.021802932
2778.0,2778.0,0.068332545
2779.0,2779.0,2.6192746E-8
2780.0,2780.0,0.0037951674
2781.0,2781.0,0.001257596
2782.0,2782.0,2.103795E-6
2783.0,2783.0,0.20898877
2784.0,2784.0,8.073442E-7
2785.0,2785.0,0.023330888
2786.0,2786.0,9.127786E-8
2787.0,2787.0,1.982304E-6
2788.0,2788.0,1.4641284E-5
2789.0,2789.0,0.5370611
2790.0,2790.0,0.005015354
2791.0,2791.0,0.065419994
2792.0,2792.0,1.6636352E-6
2793.0,2793.0,0.41992337
2794.0,2794.0,0.0020255933
2795.0,2795.0,7.549472E-6
2796.0,2796.0,1.904265E-7
2797.0,2797.0,0.0018640003
2798.0,2798.0,1.1788148E-8
2799.0,2799.0,2.0226908E-4
2800.0,2800.0,3.2176675E-5
2801.0,2801.0,0.36630827
2802.0,2802.0,0.04037755
2803.0,2803.0,7.201541E-5
2804.0,2804.0,4.484005E-4
2805.0,2805.0,0.107765816
2806.0,2806.0,0.044485442
2807.0,2807.0,0.2818105
2808.0,2808.0,0.0021153328
2809.0,2809.0,4.55327E-6
2810.0,2810.0,0.24781601
2811.0,2811.0,1.957735E-5
2812.0,2812.0,0.12750587
2813.0,2813.0,0.005081374
2814.0,2814.0,0.062346276
2815.0,2815.0,0.08557724
2816.0,2816.0,0.00898256
2817.0,2817.0,0.21771687
2818.0,2818.0,0.2702913
2819.0,2819.0,0.94354254
2820.0,2820.0,0.22600159
2821.0,2821.0,0.60246706
2822.0,2822.0,0.373971
2823.0,2823.0,7.978213E-5
2824.0,2824.0,1.8557055E-6
2825.0,2825.0,8.5540704E-4
2826.0,2826.0,1.7256693E-4
2827.0,2827.0,2.4545693E-4
2828.0,2828.0,5.212597E-4
2829.0,2829.0,5.200333E-5
2830.0,2830.0,0.0023141764
2831.0,2831.0,5.508206E-6
2832.0,2832.0,0.6169474
2833.0,2833.0,0.35238624
2834.0,2834.0,0.0012858962
2835.0,2835.0,0.011639662
2836.0,2836.0,0.0046264953
2837.0,2837.0,0.0071792174
2838.0,2838.0,0.521677
2839.0,2839.0,0.050831184
2840.0,2840.0,0.050031826
2841.0,2841.0,0.33910817
2842.0,2842.0,0.014527968
2843.0,2843.0,8.217038E-6
2844.0,2844.0,0.010001877
2845.0,2845.0,4.639827E-8
2846.0,2846.0,0.77805066
2847.0,2847.0,0.05094487
2848.0,2848.0,0.18647696
2849.0,2849.0,0.08961361
2850.0,2850.0,0.4437409
2851.0,2851.0,6.313849E-8
2852.0,2852.0,0.035044163
2853.0,2853.0,2.3836828E-6
2854.0,2854.0,0.059413783
2855.0,2855.0,0.58064806
2856.0,2856.0,0.21931785
2857.0,2857.0,0.22043788
2858.0,2858.0,6.897966E-8
2859.0,2859.0,0.6742973
2860.0,2860.0,0.46735
2861.0,2861.0,0.24299456
2862.0,2862.0,4.1116164E-5
2863.0,2863.0,0.16477412
2864.0,2864.0,1.1244964E-4
2865.0,2865.0,0.26216352
2866.0,2866.0,0.012068388
2867.0,2867.0,1.43676155E-8
2868.0,2868.0,0.050965607
2869.0,2869.0,0.0040890346
2870.0,2870.0,6.318994E-5
2871.0,2871.0,0.28730255
2872.0,2872.0,0.011516365
2873.0,2873.0,0.6337778
2874.0,2874.0,1.5063104E-5
2875.0,2875.0,2.946066E-7
2876.0,2876.0,0.00786875
2877.0,2877.0,9.651447E-4
2878.0,2878.0,0.0013857682
2879.0,2879.0,0.46465155
2880.0,2880.0,0.6734971
2881.0,2881.0,0.23419404
2882.0,2882.0,0.09887601
2883.0,2883.0,2.6441212E-6
2884.0,2884.0,0.55816555
2885.0,2885.0,0.042939693
2886.0,2886.0,2.7152245E-7
2887.0,2887.0,7.194694E-6
2888.0,2888.0,0.025099458
2889.0,2889.0,0.04724121
2890.0,2890.0,0.09789386
2891.0,2891.0,0.007137874
2892.0,2892.0,4.5342716E-7
2893.0,2893.0,3.9290437E-5
2894.0,2894.0,0.13724355
2895.0,2895.0,0.102550864
2896.0,2896.0,0.010031809
2897.0,2897.0,0.08950301
2898.0,2898.0,0.11036518
2899.0,2899.0,0.48220626
2900.0,2900.0,0.087522306
2901.0,2901.0,0.047265273
2902.0,2902.0,0.45165998
2903.0,2903.0,0.50298506
2904.0,2904.0,3.514306E-5
2905.0,2905.0,1.6871929E-5
2906.0,2906.0,0.036482025
2907.0,2907.0,2.9537829E-5
2908.0,2908.0,0.0060643083
2909.0,2909.0,4.8904043E-5
2910.0,2910.0,0.047027227
2911.0,2911.0,0.11979362
2912.0,2912.0,0.004263482
2913.0,2913.0,8.823607E-5
2914.0,2914.0,0.5917835
2915.0,2915.0,0.001045815
2916.0,2916.0,0.06517399
2917.0,2917.0,0.0044016875
2918.0,2918.0,0.023669247
2919.0,2919.0,0.10370901
2920.0,2920.0,0.17220478
2921.0,2921.0,6.836862E-6
2922.0,2922.0,1.1214361E-5
2923.0,2923.0,0.14217274
2924.0,2924.0,3.6100068E-6
2925.0,2925.0,0.0276279
2926.0,2926.0,4.1003086E-6
2927.0,2927.0,0.23730351
2928.0,2928.0,0.0043147975
2929.0,2929.0,4.2571514E-4
2930.0,2930.0,9.024602E-4
2931.0,2931.0,1.1413112E-5
2932.0,2932.0,0.07855917
2933.0,2933.0,2.2132209E-4
2934.0,2934.0,4.9286045E-6
2935.0,2935.0,0.28128323
2936.0,2936.0,0.016641613
2937.0,2937.0,0.15055987
2938.0,2938.0,2.1191615E-4
2939.0,2939.0,0.2915901
2940.0,2940.0,0.47152078
2941.0,2941.0,0.5035623
2942.0,2942.0,2.466112E-6
2943.0,2943.0,0.15589117
2944.0,2944.0,0.40592253
2945.0,2945.0,0.39815697
2946.0,2946.0,0.15380484
2947.0,2947.0,0.6519536
2948.0,2948.0,0.31747264
2949.0,2949.0,3.4868066E-5
2950.0,2950.0,0.5308937
2951.0,2951.0,0.11636113
2952.0,2952.0,0.9527814
2953.0,2953.0,0.551377
2954.0,2954.0,0.0013046451
2955.0,2955.0,1.1250297E-6
2956.0,2956.0,0.05739668
2957.0,2957.0,7.4612204E-4
2958.0,2958.0,0.30499452
2959.0,2959.0,0.4999004
2960.0,2960.0,0.3895419
2961.0,2961.0,5.809031E-4
2962.0,2962.0,8.987762E-6
2963.0,2963.0,2.923963E-5
2964.0,2964.0,0.050119616
2965.0,2965.0,6.129113E-7
2966.0,2966.0,0.124896154
2967.0,2967.0,4.286251E-6
2968.0,2968.0,0.79698324
2969.0,2969.0,0.655612
2970.0,2970.0,0.07472422
2971.0,2971.0,0.14116934
2972.0,2972.0,1.0481216E-6
2973.0,2973.0,2.036496E-6
2974.0,2974.0,3.815182E-4
2975.0,2975.0,0.36661127
2976.0,2976.0,0.4398637
2977.0,2977.0,3.3307482E-5
2978.0,2978.0,0.001212818
2979.0,2979.0,0.6410717
2980.0,2980.0,0.018320924
2981.0,2981.0,1.8396246E-4
2982.0,2982.0,8.058871E-6
2983.0,2983.0,3.2622638E-6
2984.0,2984.0,5.571433E-4
2985.0,2985.0,4.409512E-4
2986.0,2986.0,0.081055924
2987.0,2987.0,1.8807948E-7
2988.0,2988.0,0.07165128
2989.0,2989.0,0.5595214
2990.0,2990.0,6.6534214E-4
2991.0,2991.0,0.11171993
2992.0,2992.0,0.2638639
2993.0,2993.0,3.3797864E-5
2994.0,2994.0,2.9525668E-7
2995.0,2995.0,0.094552524
2996.0,2996.0,0.70713514
2997.0,2997.0,7.5417142E-6
2998.0,2998.0,0.06158836
2999.0,2999.0,0.03480653
3000.0,3000.0,9.846691E-6
3001.0,3001.0,1.0122364E-5
3002.0,3002.0,0.05194081
3003.0,3003.0,1.8817658E-5
3004.0,3004.0,0.5968297
3005.0,3005.0,0.12500505
3006.0,3006.0,2.4492434E-5
3007.0,3007.0,0.13039447
3008.0,3008.0,0.8486231
3009.0,3009.0,0.004698956
3010.0,3010.0,0.002560348
3011.0,3011.0,3.7650226E-4
3012.0,3012.0,1.0388608E-6
3013.0,3013.0,0.33169603
3014.0,3014.0,1.2927305E-5
3015.0,3015.0,0.001893263
3016.0,3016.0,0.571778
3017.0,3017.0,3.4790403E-6
3018.0,3018.0,0.23174234
3019.0,3019.0,0.02065613
3020.0,3020.0,4.7557307E-7
3021.0,3021.0,3.0545674E-5
3022.0,3022.0,0.69240814
3023.0,3023.0,0.0020544867
3024.0,3024.0,2.177391E-4
3025.0,3025.0,0.013546193
3026.0,3026.0,2.2149649E-7
3027.0,3027.0,0.54628086
3028.0,3028.0,1.9000694E-6
3029.0,3029.0,5.054207E-4
3030.0,3030.0,0.17198111
3031.0,3031.0,0.0030306925
3032.0,3032.0,3.3330011E-6
3033.0,3033.0,0.45948252
3034.0,3034.0,2.375377E-6
3035.0,3035.0,2.2372722E-6
3036.0,3036.0,0.02411611
3037.0,3037.0,7.692154E-5
3038.0,3038.0,0.06732532
3039.0,3039.0,7.786196E-4
3040.0,3040.0,1.626323E-4
3041.0,3041.0,0.026406746
3042.0,3042.0,0.51639175
3043.0,3043.0,0.41915587
3044.0,3044.0,0.0021946998
3045.0,3045.0,0.10273458
3046.0,3046.0,0.057093482
3047.0,3047.0,0.20948866
3048.0,3048.0,7.8457765E-7
3049.0,3049.0,0.46200877
3050.0,3050.0,4.3029536E-6
3051.0,3051.0,2.0044114E-7
3052.0,3052.0,0.5224139
3053.0,3053.0,0.024880292
3054.0,3054.0,0.07369666
3055.0,3055.0,0.49366218
3056.0,3056.0,0.17054515
3057.0,3057.0,0.6439359
3058.0,3058.0,8.76852E-8
3059.0,3059.0,0.0102832345
3060.0,3060.0,0.09155533
3061.0,3061.0,0.010973661
3062.0,3062.0,0.42308062
3063.0,3063.0,0.6029707
3064.0,3064.0,3.9458815E-8
3065.0,3065.0,6.702524E-5
3066.0,3066.0,6.154843E-6
3067.0,3067.0,0.09005621
3068.0,3068.0,2.7927665E-6
3069.0,3069.0,0.6556446
3070.0,3070.0,0.22090502
3071.0,3071.0,1.6511209E-5
3072.0,3072.0,7.161728E-4
3073.0,3073.0,1.73596E-4
3074.0,3074.0,0.171171
3075.0,3075.0,0.08902693
3076.0,3076.0,9.485427E-6
3077.0,3077.0,1.7731261E-4
3078.0,3078.0,7.0056017E-6
3079.0,3079.0,0.681393
3080.0,3080.0,8.391218E-6
3081.0,3081.0,0.9838043
3082.0,3082.0,5.1854034E-8
3083.0,3083.0,2.4817163E-7
3084.0,3084.0,3.0258778E-4
3085.0,3085.0,0.5015118
3086.0,3086.0,5.0601864E-4
3087.0,3087.0,0.046916846
3088.0,3088.0,0.7679789
3089.0,3089.0,0.4630659
3090.0,3090.0,1.5952365E-4
3091.0,3091.0,0.2967562
3092.0,3092.0,0.0060351165
3093.0,3093.0,0.10265329
3094.0,3094.0,0.35709488
3095.0,3095.0,0.076910004
3096.0,3096.0,0.022180447
3097.0,3097.0,5.8426294E-6
3098.0,3098.0,0.78622234
3099.0,3099.0,1.5923726E-4
3100.0,3100.0,1.4531943E-4
3101.0,3101.0,0.67543787
3102.0,3102.0,2.298444E-5
3103.0,3103.0,0.10677859
3104.0,3104.0,0.005286711
3105.0,3105.0,4.3088596E-5
3106.0,3106.0,0.13703194
3107.0,3107.0,0.09886347
3108.0,3108.0,8.9619476E-5
3109.0,3109.0,1.493344E-7
3110.0,3110.0,0.048258655
3111.0,3111.0,0.69909084
3112.0,3112.0,0.2111817
3113.0,3113.0,5.612958E-4
3114.0,3114.0,0.5234432
3115.0,3115.0,0.5686473
3116.0,3116.0,9.32706E-4
3117.0,3117.0,0.0049162195
3118.0,3118.0,3.7762835E-5
3119.0,3119.0,5.674325E-6
3120.0,3120.0,0.07812588
3121.0,3121.0,0.48149475
3122.0,3122.0,0.08478277
3123.0,3123.0,3.923777E-5
3124.0,3124.0,0.011621275
3125.0,3125.0,0.0029982552
3126.0,3126.0,3.8718723E-4
3127.0,3127.0,0.04502265
3128.0,3128.0,0.30868223
3129.0,3129.0,2.0304622E-5
3130.0,3130.0,9.175816E-8
3131.0,3131.0,0.07654547
3132.0,3132.0,0.15647072
3133.0,3133.0,0.31567705
3134.0,3134.0,1.6837299E-7
3135.0,3135.0,0.24597546
3136.0,3136.0,5.035045E-5
3137.0,3137.0,0.04269418
3138.0,3138.0,0.051151052
3139.0,3139.0,0.6454898
3140.0,3140.0,0.4298944
3141.0,3141.0,0.20106874
3142.0,3142.0,0.08787198
3143.0,3143.0,4.5375014E-5
3144.0,3144.0,3.0581527E-6
3145.0,3145.0,0.002336887
3146.0,3146.0,0.05468603
3147.0,3147.0,1.0208089E-6
3148.0,3148.0,0.31904677
3149.0,3149.0,3.7131306E-6
3150.0,3150.0,1.0125672E-6
3151.0,3151.0,1.2591239E-5
3152.0,3152.0,1.3905834E-7
3153.0,3153.0,0.33946902
3154.0,3154.0,0.17606156
3155.0,3155.0,0.00131505
3156.0,3156.0,3.0241024E-6
3157.0,3157.0,0.0013196383
3158.0,3158.0,0.035979457
3159.0,3159.0,0.31512898
3160.0,3160.0,8.0457073E-7
3161.0,3161.0,8.351261E-6
3162.0,3162.0,0.42979518
3163.0,3163.0,2.1952408E-8
3164.0,3164.0,0.747349
3165.0,3165.0,0.019308181
3166.0,3166.0,0.12061615
3167.0,3167.0,1.6814121E-4
3168.0,3168.0,0.9263382
3169.0,3169.0,0.030793125
3170.0,3170.0,0.6161803
3171.0,3171.0,0.020778846
3172.0,3172.0,0.015931794
3173.0,3173.0,0.028060684
3174.0,3174.0,3.41085E-5
3175.0,3175.0,0.9626069
3176.0,3176.0,0.013161084
3177.0,3177.0,3.0461051E-6
3178.0,3178.0,0.65163326
3179.0,3179.0,0.30504316
3180.0,3180.0,0.026401792
3181.0,3181.0,0.45939416
3182.0,3182.0,9.266471E-6
3183.0,3183.0,0.95314014
3184.0,3184.0,0.060465697
3185.0,3185.0,0.012407223
3186.0,3186.0,1.3270788E-7
3187.0,3187.0,5.6476024E-9
3188.0,3188.0,0.103965014
3189.0,3189.0,1.3164985E-6
3190.0,3190.0,0.7017221
3191.0,3191.0,0.80532587
3192.0,3192.0,6.383826E-4
3193.0,3193.0,3.6334322E-4
3194.0,3194.0,2.1238948E-5
3195.0,3195.0,5.723904E-8
3196.0,3196.0,6.7612775E-5
3197.0,3197.0,0.58536065
3198.0,3198.0,0.055303514
3199.0,3199.0,1.00704245E-8
3200.0,3200.0,0.17811021
3201.0,3201.0,0.004051441
3202.0,3202.0,0.12147635
3203.0,3203.0,0.019516496
3204.0,3204.0,0.002246217
3205.0,3205.0,0.34872547
3206.0,3206.0,0.23462598
3207.0,3207.0,7.4643985E-8
3208.0,3208.0,0.44768885
3209.0,3209.0,0.5293102
3210.0,3210.0,0.43951848
3211.0,3211.0,0.28694287
3212.0,3212.0,8.096382E-5
3213.0,3213.0,0.04596591
3214.0,3214.0,0.0010290333
3215.0,3215.0,0.62981397
3216.0,3216.0,0.012892416
3217.0,3217.0,8.50089E-4
3218.0,3218.0,5.231398E-4
3219.0,3219.0,4.2648494E-4
3220.0,3220.0,0.21164075
3221.0,3221.0,0.0080317035
3222.0,3222.0,9.720588E-6
3223.0,3223.0,0.018901162
3224.0,3224.0,1.5356169E-5
3225.0,3225.0,3.6784409E-6
3226.0,3226.0,9.7020325E-4
3227.0,3227.0,0.50501394
3228.0,3228.0,7.899251E-8
3229.0,3229.0,0.14243273
3230.0,3230.0,0.008340426
3231.0,3231.0,9.351774E-6
3232.0,3232.0,0.27220258
3233.0,3233.0,0.48581502
3234.0,3234.0,0.5895623
3235.0,3235.0,0.27714452
3236.0,3236.0,1.5452282E-4
3237.0,3237.0,0.017909262
3238.0,3238.0,7.7196186E-5
3239.0,3239.0,4.0080026E-4
3240.0,3240.0,2.249677E-5
3241.0,3241.0,0.5487823
3242.0,3242.0,2.1802547E-5
3243.0,3243.0,0.0394738
3244.0,3244.0,0.3940321
3245.0,3245.0,4.886797E-6
3246.0,3246.0,0.01954562
3247.0,3247.0,0.07819622
3248.0,3248.0,0.742767
3249.0,3249.0,1.1516796E-5
3250.0,3250.0,0.68633455
3251.0,3251.0,0.05243172
3252.0,3252.0,0.6003277
3253.0,3253.0,0.0221086
3254.0,3254.0,0.77669144
3255.0,3255.0,0.012873839
3256.0,3256.0,9.2776364E-4
3257.0,3257.0,1.6099838E-6
3258.0,3258.0,0.50265
3259.0,3259.0,0.03956951
3260.0,3260.0,0.049011473
3261.0,3261.0,5.5650424E-5
3262.0,3262.0,0.14913999
3263.0,3263.0,5.429774E-8
3264.0,3264.0,4.695299E-5
3265.0,3265.0,0.009390477
3266.0,3266.0,4.0669154E-4
3267.0,3267.0,0.12586462
3268.0,3268.0,0.00797472
3269.0,3269.0,0.16097951
3270.0,3270.0,9.4294833E-4
3271.0,3271.0,0.17396213
3272.0,3272.0,1.5053589E-5
3273.0,3273.0,0.011617519
3274.0,3274.0,5.1187977E-5
3275.0,3275.0,2.555568E-4
3276.0,3276.0,5.735086E-8
3277.0,3277.0,6.75621E-4
3278.0,3278.0,9.7020844E-4
3279.0,3279.0,0.10369991
3280.0,3280.0,0.0048100417
3281.0,3281.0,0.491118
3282.0,3282.0,2.880377E-5
3283.0,3283.0,1.1843773E-4
3284.0,3284.0,0.35954574
3285.0,3285.0,0.7246356
3286.0,3286.0,0.1306437
3287.0,3287.0,0.0076047746
3288.0,3288.0,0.010589325
3289.0,3289.0,0.065523244
3290.0,3290.0,0.82449436
3291.0,3291.0,0.009250991
3292.0,3292.0,0.0022254067
3293.0,3293.0,0.7272496
3294.0,3294.0,1.20053315E-4
3295.0,3295.0,9.2321023E-4
3296.0,3296.0,0.018304054
3297.0,3297.0,0.8531882
3298.0,3298.0,1.041079E-8
3299.0,3299.0,0.023529304
3300.0,3300.0,2.8905464E-5
3301.0,3301.0,0.12579551
3302.0,3302.0,5.0603714E-5
3303.0,3303.0,3.6231667E-4
3304.0,3304.0,0.0026234726
3305.0,3305.0,0.014078618
3306.0,3306.0,3.1040658E-5
3307.0,3307.0,3.5595254E-5
3308.0,3308.0,0.06976323
3309.0,3309.0,7.958152E-5
3310.0,3310.0,2.4815803E-5
3311.0,3311.0,0.5808385
3312.0,3312.0,0.063322626
3313.0,3313.0,1.6005083E-4
3314.0,3314.0,0.7292699
3315.0,3315.0,0.56798077
3316.0,3316.0,0.16233905
3317.0,3317.0,0.37851351
3318.0,3318.0,1.5291732E-7
3319.0,3319.0,0.56577426
3320.0,3320.0,2.1169092E-6
3321.0,3321.0,0.019255508
3322.0,3322.0,0.01771524
3323.0,3323.0,2.2994982E-6
3324.0,3324.0,0.13347326
3325.0,3325.0,0.3345745
3326.0,3326.0,3.1383233E-6
3327.0,3327.0,4.693714E-4
3328.0,3328.0,6.073942E-6
3329.0,3329.0,6.5710447E-6
3330.0,3330.0,0.3173297
3331.0,3331.0,3.3716688E-6
3332.0,3332.0,1.3651476E-4
3333.0,3333.0,0.5332108
3334.0,3334.0,1.0519107E-5
3335.0,3335.0,1.2843853E-5
3336.0,3336.0,0.9270425
3337.0,3337.0,6.7706974E-6
3338.0,3338.0,0.0150403045
3339.0,3339.0,4.9970753E-4
3340.0,3340.0,0.5901084
3341.0,3341.0,0.94562966
3342.0,3342.0,0.3981717
3343.0,3343.0,0.43845886
3344.0,3344.0,4.4019948E-4
3345.0,3345.0,0.20291233
3346.0,3346.0,0.14136447
3347.0,3347.0,1.3129902E-7
3348.0,3348.0,4.153402E-6
3349.0,3349.0,2.7629515E-4
3350.0,3350.0,4.14215E-4
3351.0,3351.0,0.22586288
3352.0,3352.0,0.0073742294
3353.0,3353.0,0.052574262
3354.0,3354.0,1.0259306E-6
3355.0,3355.0,0.44904444
3356.0,3356.0,0.14783981
3357.0,3357.0,6.018551E-4
3358.0,3358.0,1.1437264E-4
3359.0,3359.0,0.05341234
3360.0,3360.0,2.8216267E-5
3361.0,3361.0,0.7414352
3362.0,3362.0,0.051152878
3363.0,3363.0,0.015086773
3364.0,3364.0,2.7600222E-6
3365.0,3365.0,5.1667193E-5
3366.0,3366.0,0.0022586253
3367.0,3367.0,0.2586304
3368.0,3368.0,4.0909454E-5
3369.0,3369.0,0.22741914
3370.0,3370.0,0.5161489
3371.0,3371.0,2.4321185E-5
3372.0,3372.0,3.171559E-6
3373.0,3373.0,0.5222235
3374.0,3374.0,0.057553757
3375.0,3375.0,0.20738569
3376.0,3376.0,0.688632
3377.0,3377.0,0.01479948
3378.0,3378.0,0.009491419
3379.0,3379.0,0.41248408
3380.0,3380.0,0.07960944
3381.0,3381.0,0.5056418
3382.0,3382.0,1.7727277E-7
3383.0,3383.0,1.0171302E-7
3384.0,3384.0,0.7114527
3385.0,3385.0,0.0042599696
3386.0,3386.0,0.17839836
3387.0,3387.0,0.0012037556
3388.0,3388.0,3.569409E-5
3389.0,3389.0,0.5339082
3390.0,3390.0,1.705877E-7
3391.0,3391.0,5.8843225E-6
3392.0,3392.0,0.032028995
3393.0,3393.0,2.157029E-6
3394.0,3394.0,0.2386207
3395.0,3395.0,0.5237679
3396.0,3396.0,3.1571813E-5
3397.0,3397.0,0.009244484
3398.0,3398.0,0.37099072
3399.0,3399.0,2.932724E-6
3400.0,3400.0,2.4369484E-7
3401.0,3401.0,0.37746584
3402.0,3402.0,0.019467738
3403.0,3403.0,0.009671839
3404.0,3404.0,0.17871103
3405.0,3405.0,0.82425505
3406.0,3406.0,1.5514532E-5
3407.0,3407.0,0.0053543355
3408.0,3408.0,0.09456613
3409.0,3409.0,0.46223742
3410.0,3410.0,0.44283167
3411.0,3411.0,4.9238456E-6
3412.0,3412.0,1.4080108E-6
3413.0,3413.0,1.3806739E-6
3414.0,3414.0,0.61472124
3415.0,3415.0,0.03762407
3416.0,3416.0,0.0040518017
3417.0,3417.0,0.5632677
3418.0,3418.0,3.4064578E-7
3419.0,3419.0,0.19626606
3420.0,3420.0,3.8241186E-8
3421.0,3421.0,0.04265663
3422.0,3422.0,8.9940726E-4
3423.0,3423.0,3.5049776E-5
3424.0,3424.0,0.0012925596
3425.0,3425.0,0.04101579
3426.0,3426.0,0.04167809
3427.0,3427.0,4.944507E-4
3428.0,3428.0,0.35854828
3429.0,3429.0,0.00548407
3430.0,3430.0,0.035954855
3431.0,3431.0,1.2427427E-4
3432.0,3432.0,8.7035616E-4
3433.0,3433.0,0.5316635
3434.0,3434.0,1.1350296E-5
3435.0,3435.0,0.007888618
3436.0,3436.0,0.0032948214
3437.0,3437.0,0.8362001
3438.0,3438.0,7.56296E-8
3439.0,3439.0,0.027095769
3440.0,3440.0,1.8717376E-8
3441.0,3441.0,0.25837022
3442.0,3442.0,0.2610604
3443.0,3443.0,2.5158555E-5
3444.0,3444.0,2.6141247E-4
3445.0,3445.0,0.19635361
3446.0,3446.0,1.7076061E-4
3447.0,3447.0,0.03086526
3448.0,3448.0,4.996519E-4
3449.0,3449.0,5.1673305E-5
3450.0,3450.0,0.5231875
3451.0,3451.0,0.0011933813
3452.0,3452.0,0.3514496
3453.0,3453.0,0.50548136
3454.0,3454.0,3.7968E-8
3455.0,3455.0,0.059395447
3456.0,3456.0,4.6268997E-6
3457.0,3457.0,0.13617678
3458.0,3458.0,2.9823925E-6
3459.0,3459.0,0.26142085
3460.0,3460.0,0.016603483
3461.0,3461.0,0.08188314
3462.0,3462.0,0.39895108
3463.0,3463.0,0.58999443
3464.0,3464.0,0.24154744
3465.0,3465.0,0.3094044
3466.0,3466.0,2.5544477E-6
3467.0,3467.0,0.00494479
3468.0,3468.0,0.010078511
3469.0,3469.0,0.62076986
3470.0,3470.0,2.2573318E-4
3471.0,3471.0,0.6466228
3472.0,3472.0,9.535208E-4
3473.0,3473.0,0.11800346
3474.0,3474.0,0.6575699
3475.0,3475.0,0.0027175238
3476.0,3476.0,0.19611521
3477.0,3477.0,4.162489E-8
3478.0,3478.0,0.4645339
3479.0,3479.0,0.56528443
3480.0,3480.0,1.7290795E-5
3481.0,3481.0,0.69522464
3482.0,3482.0,0.37328103
3483.0,3483.0,0.022771854
3484.0,3484.0,0.024042329
3485.0,3485.0,7.218447E-7
3486.0,3486.0,2.62218E-6
3487.0,3487.0,2.097911E-6
3488.0,3488.0,8.5752E-7
3489.0,3489.0,5.4369775E-6
3490.0,3490.0,0.89692247
3491.0,3491.0,0.05580821
3492.0,3492.0,0.0034687347
3493.0,3493.0,4.445734E-5
3494.0,3494.0,8.076171E-6
3495.0,3495.0,0.05507084
3496.0,3496.0,5.7409423E-5
3497.0,3497.0,3.100507E-4
3498.0,3498.0,0.55453783
3499.0,3499.0,0.58859307
3500.0,3500.0,0.46635142
3501.0,3501.0,0.052601133
3502.0,3502.0,0.6051071
3503.0,3503.0,0.061102793
3504.0,3504.0,7.34141E-6
3505.0,3505.0,0.17985295
3506.0,3506.0,2.3368868E-6
3507.0,3507.0,6.148267E-5
3508.0,3508.0,2.1387812E-5
3509.0,3509.0,0.2256968
3510.0,3510.0,5.8792313E-8
3511.0,3511.0,0.3699786
3512.0,3512.0,3.0869757E-7
3513.0,3513.0,1.226049E-4
3514.0,3514.0,0.43224394
3515.0,3515.0,1.2154887E-5
3516.0,3516.0,0.0071753184
3517.0,3517.0,6.6529086E-5
3518.0,3518.0,5.2743748E-5
3519.0,3519.0,0.48552966
3520.0,3520.0,0.032843124
3521.0,3521.0,1.3270422E-5
3522.0,3522.0,2.090323E-6
3523.0,3523.0,0.42554438
3524.0,3524.0,0.02795448
3525.0,3525.0,6.079697E-4
3526.0,3526.0,1.8009999E-4
3527.0,3527.0,7.3567766E-4
3528.0,3528.0,4.1588405E-4
3529.0,3529.0,5.389333E-7
3530.0,3530.0,2.2144486E-4
